timestamp,open,high,low,close,volume
2025-01-06 10:15,596.9353,597.0331,596.2873,596.6263,395235
2025-01-06 10:20,596.6363,597.075,596.4269,596.6861,483283
2025-01-06 10:25,596.6837,597.2046,596.5413,597.0949,367222
2025-01-06 10:30,597.1149,597.1546,596.5516,596.7061,1003998
2025-01-06 10:35,596.6996,596.7809,596.2774,596.407,451761
2025-01-06 10:40,596.4269,596.7858,596.417,596.6562,437473
2025-01-06 10:45,596.6363,597.1547,596.6363,596.7759,329095
2025-01-06 10:50,596.8058,597.404,596.6662,597.2544,433260
2025-01-06 10:55,597.2495,597.4239,596.9553,597.075,394369
2025-01-06 11:00,597.0849,597.2395,596.6861,597.055,396687
2025-01-06 11:05,597.0501,597.1348,596.8756,597.0949,191029
2025-01-06 11:10,597.1049,597.394,597.08,597.2744,201982
2025-01-06 11:15,597.2744,597.5635,597.1049,597.4857,668597
2025-01-06 11:20,597.4837,597.6632,597.3043,597.404,270329
2025-01-06 11:25,597.394,597.7131,597.1847,597.7121,236021
2025-01-06 11:30,597.6951,597.9025,597.5635,597.6532,449279
2025-01-06 11:35,597.6333,597.8626,597.5535,597.8227,238743
2025-01-06 11:40,597.8327,597.9025,597.5884,597.6831,474725
2025-01-06 11:45,597.6881,597.7131,597.3741,597.5834,285766
2025-01-06 11:50,597.6034,597.7528,597.5236,597.6831,170623
2025-01-06 11:55,597.6831,597.7724,597.5834,597.6632,132025
2025-01-06 12:00,597.6632,597.6682,597.2445,597.5137,191413
2025-01-06 12:05,597.5236,597.6233,597.2744,597.5436,165489
2025-01-06 12:10,597.5436,597.5436,597.0052,597.1298,172538
2025-01-06 12:15,597.1348,597.3242,596.8656,597.0251,499315
2025-01-06 12:20,597.0251,597.1149,596.8586,596.9155,188711
2025-01-06 12:25,596.9155,596.9852,596.5765,596.7759,229566
2025-01-06 12:30,596.736,596.9354,596.5067,596.7958,236447
2025-01-06 12:35,596.8158,596.9454,596.4369,596.4967,613600
2025-01-06 12:40,596.4818,596.5664,595.9085,596.1926,374131
2025-01-06 12:45,596.1926,596.3375,595.8985,596.1079,330902
2025-01-06 12:50,596.0979,596.2973,595.6094,596.073,436424
2025-01-06 12:55,596.058,596.1079,595.6194,595.9583,269561
2025-01-06 13:00,595.9583,595.9982,594.7918,595.5396,534966
2025-01-06 13:05,595.5389,595.6592,595.1702,595.395,255655
2025-01-06 13:10,595.39,595.5694,595.2505,595.4997,236419
2025-01-06 13:15,595.5197,595.5795,595.0213,595.3003,243505
2025-01-06 13:20,595.3021,595.7689,595.1799,595.4299,307118
2025-01-06 13:25,595.4299,595.6493,595.3701,595.5994,290259
2025-01-06 13:30,595.5795,595.6392,594.9613,595.1408,258725
2025-01-06 13:35,595.1508,595.3801,594.8317,595.1341,246986
2025-01-06 13:40,595.1362,595.1607,594.5226,594.6722,306694
2025-01-06 13:45,594.7021,594.7619,593.8148,593.9464,427498
2025-01-06 13:50,593.9544,594.6194,593.9544,594.4379,337834
2025-01-06 13:55,594.4229,596.9042,593.8048,593.8846,246433
2025-01-06 14:00,593.8447,594.0241,593.0969,593.1369,676076
2025-01-06 14:05,593.1368,593.8148,593.1368,593.5256,401148
2025-01-06 14:10,593.5256,593.8148,593.1568,593.755,435560
2025-01-06 14:15,593.75,594.064,593.5954,593.725,441549
2025-01-06 14:20,593.7151,593.9743,593.6553,593.8148,399753
2025-01-06 14:25,593.8146,593.9544,593.5256,593.5655,289259
2025-01-06 14:30,593.5855,593.7948,593.3063,593.4559,467451
2025-01-06 14:35,593.4858,593.5655,593.1667,593.3462,221569
2025-01-06 14:40,593.3262,593.5356,593.0471,593.5207,547641
2025-01-06 14:45,593.4957,593.7948,593.2166,593.6852,441634
2025-01-06 14:50,593.6652,593.6852,593.1069,593.3163,427039
2025-01-06 14:55,593.3063,593.396,592.4791,592.5685,547735
2025-01-06 15:00,592.5386,593.087,592.2595,592.9574,527414
2025-01-06 15:05,592.9474,593.072,592.5534,592.7978,711545
2025-01-06 15:10,592.7978,593.0271,592.5885,592.7379,607790
2025-01-06 15:15,592.728,592.8676,592.5087,592.7779,346964
2025-01-06 15:20,592.7679,593.4758,592.4788,593.4147,546051
2025-01-06 15:25,593.4061,593.4234,593.1169,593.2714,323845
2025-01-06 15:30,593.2714,593.6752,593.1767,593.2864,556640
2025-01-06 15:35,593.2764,593.6453,592.9474,592.9972,597086
2025-01-06 15:40,592.9773,593.164,592.6981,592.7978,896267
2025-01-06 15:45,592.8277,592.8776,591.9005,591.9703,1041392
2025-01-06 15:50,591.9703,593.1867,591.8208,592.9873,1660473
2025-01-06 15:55,592.9873,593.7151,592.7181,593.6154,3257435
2025-01-07 9:30,595.6293,595.9583,595.1308,595.1906,781031
2025-01-07 9:35,595.1906,595.2754,594.393,594.4329,532134
2025-01-07 9:40,594.4329,595.1807,594.3133,595.1258,371331
2025-01-07 9:45,595.1209,595.5097,594.8417,594.9115,377157
2025-01-07 9:50,594.9114,595.5146,594.742,595.0212,344016
2025-01-07 9:55,595.0112,595.2704,594.4429,594.5526,368802
2025-01-07 10:00,594.5526,594.5526,591.8806,591.9604,1459031
2025-01-07 10:05,591.9903,592.3592,591.1029,591.2665,1121086
2025-01-07 10:10,591.2724,591.9304,590.9135,591.3123,743589
2025-01-07 10:15,591.2911,591.3223,590.2555,591.083,865143
2025-01-07 10:20,591.0929,592.1897,591.0132,592.0501,804790
2025-01-07 10:25,592.0601,592.778,591.761,591.8208,810579
2025-01-07 10:30,591.8307,591.9703,590.3352,590.744,580510
2025-01-07 10:35,590.7739,591.1727,588.9693,589.1587,991072
2025-01-07 10:40,589.1787,590.1603,588.9693,589.5077,1019164
2025-01-07 10:45,589.408,589.418,588.5008,589.1384,772769
2025-01-07 10:50,589.1289,590.415,589.0591,589.9963,618209
2025-01-07 10:55,589.9863,591.7111,589.9863,591.6613,718819
2025-01-07 11:00,591.6712,591.9404,591.2325,591.67,748406
2025-01-07 11:05,591.6712,591.761,590.9135,591.4419,460192
2025-01-07 11:10,591.412,591.5516,590.3452,590.7041,354424
2025-01-07 11:15,590.6642,591.0031,590.2754,590.6443,260079
2025-01-07 11:20,590.6942,591.2625,590.2754,590.8637,280055
2025-01-07 11:25,590.8437,591.6712,590.7639,591.3322,573020
2025-01-07 11:30,591.2425,591.416,590.2256,590.3452,587100
2025-01-07 11:35,590.3651,591.26,589.6373,591.1727,516624
2025-01-07 11:40,591.1628,591.4818,590.3652,590.4748,325085
2025-01-07 11:45,590.4748,590.9434,590.3253,590.4948,138911
2025-01-07 11:50,590.4648,590.4648,589.1388,589.2385,391330
2025-01-07 11:55,589.2784,589.4479,588.74,588.9295,340679
2025-01-07 12:00,588.9444,589.5376,588.9295,589.1987,432442
2025-01-07 12:05,589.1987,589.3282,588.7799,589.069,329544
2025-01-07 12:10,589.0591,589.6373,588.7002,589.6124,300511
2025-01-07 12:15,589.5975,589.9564,589.3781,589.6972,361592
2025-01-07 12:20,589.6872,589.747,588.9494,588.9993,291741
2025-01-07 12:25,589.0192,589.1289,588.4434,588.8497,354192
2025-01-07 12:30,588.8796,589.8068,588.7899,589.5277,209887
2025-01-07 12:35,589.5077,589.5476,588.6702,588.9594,253557
2025-01-07 12:40,588.8597,589.0396,588.5307,588.6403,184958
2025-01-07 12:45,588.6254,588.6798,588.0531,588.2316,333243
2025-01-07 12:50,588.3412,588.4708,587.8726,588.4651,312453
2025-01-07 12:55,588.4508,589.2186,588.3911,589.1339,344715
2025-01-07 13:00,589.1388,589.6274,589.069,589.4479,297190
2025-01-07 13:05,589.4379,590.066,589.3781,590.0326,316696
2025-01-07 13:10,590.0062,590.177,589.7969,590.0561,350026
2025-01-07 13:15,590.076,590.2954,589.747,590.1757,166319
2025-01-07 13:20,590.1458,590.4748,590.071,590.3452,233628
2025-01-07 13:25,590.3452,590.6333,590.2256,590.5047,354116
2025-01-07 13:30,590.5047,590.5047,589.9663,590.086,208766
2025-01-07 13:35,590.086,590.1757,589.4579,589.6573,232720
2025-01-07 13:40,589.6672,593.4467,588.9594,589.1837,947036
2025-01-07 13:45,589.2086,589.5376,589.1534,589.3183,214623
2025-01-07 13:50,589.3083,589.5277,589.1289,589.2684,127186
2025-01-07 13:55,589.2884,589.3881,589.0571,589.2286,167910
2025-01-07 14:00,589.2286,589.6972,589.1089,589.3681,253456
2025-01-07 14:05,589.3881,589.6472,589.2385,589.4978,145867
2025-01-07 14:10,589.4978,589.7969,589.3183,589.3582,202286
2025-01-07 14:15,589.3582,589.3881,589.0471,589.1388,253441
2025-01-07 14:20,589.1588,589.2662,588.7799,589.0591,622553
2025-01-07 14:25,589.079,589.3881,589.079,589.2984,219104
2025-01-07 14:30,589.2884,589.3283,588.7799,588.8896,192497
2025-01-07 14:35,588.8796,588.9693,588.3014,588.3312,552604
2025-01-07 14:40,588.3213,588.9195,588.0621,588.8796,558820
2025-01-07 14:45,588.8696,589.079,588.2316,588.2615,251849
2025-01-07 14:50,588.2714,588.6697,588.2515,588.3612,241645
2025-01-07 14:55,588.3811,588.4609,588.1518,588.2515,208866
2025-01-07 15:00,588.2515,588.3612,587.5436,587.8527,455123
2025-01-07 15:05,587.8441,588.102,587.3143,587.424,529005
2025-01-07 15:10,587.3791,587.3791,586.9155,587.1149,618265
2025-01-07 15:15,587.1398,587.3442,586.7061,586.7759,661767
2025-01-07 15:20,586.7759,586.7759,585.9285,586.0581,1057366
2025-01-07 15:25,586.0681,586.4768,585.9983,586.0681,562530
2025-01-07 15:30,586.0581,586.427,585.5297,585.5815,1165668
2025-01-07 15:35,585.5895,586.0382,585.0212,586.0282,2707374
2025-01-07 15:40,586.0082,586.7859,585.9285,585.9385,1544695
2025-01-07 15:45,585.9783,586.5067,585.7191,586.3273,1574498
2025-01-07 15:50,586.3373,586.8707,586.078,586.7361,1246406
2025-01-07 15:55,586.7361,587.0852,586.6463,586.9554,3434214
2025-01-08 9:30,586.9355,587.0052,585.6792,586.4719,1090362
2025-01-08 9:35,586.4569,586.7261,585.5597,585.6194,670599
2025-01-08 9:40,585.6394,586.4644,585.3901,586.0282,767445
2025-01-08 9:45,585.9983,586.3871,585.1807,586.3273,719768
2025-01-08 9:50,586.3273,586.756,584.7422,585.3502,762142
2025-01-08 9:55,585.4699,585.9983,585.1309,585.6194,342896
2025-01-08 10:00,585.5397,586.9654,585.3602,586.7859,606486
2025-01-08 10:05,586.8158,586.8258,586.2677,586.4869,409786
2025-01-08 10:10,586.5167,586.881,584.5925,584.6723,661647
2025-01-08 10:15,584.6922,585.3203,584.3433,585.1309,587107
2025-01-08 10:20,585.1309,585.5795,584.2436,585.3303,425214
2025-01-08 10:25,585.3403,585.6094,584.4828,584.7171,970456
2025-01-08 10:30,584.7121,585.2605,584.6224,585.1409,431764
2025-01-08 10:35,585.1329,586.427,585.1329,585.6094,514531
2025-01-08 10:40,585.6094,585.8786,585.2007,585.44,326903
2025-01-08 10:45,585.4798,585.749,585.0511,585.6394,179724
2025-01-08 10:50,585.6593,586.7261,585.6593,586.417,657387
2025-01-08 10:55,586.437,586.7061,586.2575,586.6563,296500
2025-01-08 11:00,586.6563,586.7361,585.9983,586.0681,304698
2025-01-08 11:05,586.0678,586.4768,585.4449,586.1877,281470
2025-01-08 11:10,586.1777,586.7061,586.1593,586.3323,263646
2025-01-08 11:15,586.3173,586.407,585.9584,586.3564,147578
2025-01-08 11:20,586.3672,586.9554,586.3672,586.7061,300945
2025-01-08 11:25,586.7261,586.7759,586.1777,586.3472,208440
2025-01-08 11:30,586.3572,586.9255,586.3572,586.8258,144688
2025-01-08 11:35,586.8058,587.763,586.8058,587.6732,469219
2025-01-08 11:40,587.6932,588.1717,587.3941,587.9788,481274
2025-01-08 11:45,587.9923,587.9923,587.6362,587.7332,189879
2025-01-08 11:50,587.7331,587.8029,587.414,587.5137,191911
2025-01-08 11:55,587.4439,587.763,587.2151,587.6633,158004
2025-01-08 12:00,587.6587,587.6927,586.6563,586.6763,215412
2025-01-08 12:05,586.7061,586.7759,585.9285,586.2575,258348
2025-01-08 12:10,586.2376,586.3173,585.4071,585.5496,244626
2025-01-08 12:15,585.5197,585.8288,585.3004,585.6094,238838
2025-01-08 12:20,585.6294,585.8165,584.7171,584.9215,796062
2025-01-08 12:25,584.9913,585.1209,583.6254,583.8747,515302
2025-01-08 12:30,583.8846,584.3831,583.441,584.1139,1166476
2025-01-08 12:35,584.1339,584.2984,583.8148,583.8647,243420
2025-01-08 12:40,583.8148,584.762,583.7799,584.7421,377178
2025-01-08 12:45,584.7221,584.8418,584.2236,584.3184,310116
2025-01-08 12:50,584.3133,585.081,584.3133,584.8766,179435
2025-01-08 12:55,584.8717,585.4998,584.7321,585.1839,733483
2025-01-08 13:00,585.1807,586.5865,585.1209,586.3073,437503
2025-01-08 13:05,586.3173,586.6762,586.0082,586.2924,351032
2025-01-08 13:10,586.2974,586.7161,586.1977,586.4669,235943
2025-01-08 13:15,586.4768,586.9752,586.3971,586.8058,328536
2025-01-08 13:20,586.746,586.8956,586.3273,586.8956,436316
2025-01-08 13:25,586.8843,587.8029,586.8358,587.3442,390764
2025-01-08 13:30,587.3542,587.3642,586.9255,586.9753,262134
2025-01-08 13:35,587.0052,587.6433,586.9753,587.5386,178807
2025-01-08 13:40,587.5735,587.5735,587.0651,587.424,173509
2025-01-08 13:45,587.3941,587.3941,586.5765,586.6364,249635
2025-01-08 13:50,586.6264,586.7759,585.2007,585.4499,460142
2025-01-08 13:55,585.4499,586.1578,585.3203,586.0082,293672
2025-01-08 14:00,586.0382,586.1079,585.3303,585.9963,358705
2025-01-08 14:05,585.9783,587.753,585.9782,587.7231,636046
2025-01-08 14:10,587.7231,587.7231,586.2575,586.3323,961883
2025-01-08 14:15,586.3871,587.5586,586.3373,587.5436,426325
2025-01-08 14:20,587.5137,588.3113,587.3272,588.0421,898386
2025-01-08 14:25,588.0571,588.8097,587.6633,588.5023,652162
2025-01-08 14:30,588.5107,588.5107,587.1448,587.2086,450911
2025-01-08 14:35,587.2645,587.6134,586.8657,586.9055,262803
2025-01-08 14:40,586.9355,587.085,586.437,586.7161,344545
2025-01-08 14:45,586.6962,587.1648,586.5466,586.9055,309861
2025-01-08 14:50,586.9105,587.1548,586.4569,586.5147,212150
2025-01-08 14:55,586.5865,586.9753,586.407,586.766,356087
2025-01-08 15:00,586.7759,587.1344,586.6164,587.1248,203365
2025-01-08 15:05,587.1149,587.2246,586.506,586.6663,553581
2025-01-08 15:10,586.7101,586.9853,586.1179,586.1428,358290
2025-01-08 15:15,586.1578,587.095,586.1578,586.9534,305084
2025-01-08 15:20,587.0451,587.3841,586.9386,587.2718,330137
2025-01-08 15:25,587.2944,587.5237,586.9753,587.3243,238232
2025-01-08 15:30,587.3392,587.5038,586.766,586.7959,353879
2025-01-08 15:35,586.766,587.0352,586.5367,586.5466,409151
2025-01-08 15:40,586.5566,587.2445,586.4669,587.105,448365
2025-01-08 15:45,587.105,587.2346,586.9055,587.1548,412622
2025-01-08 15:50,587.1448,587.743,587.1249,587.6184,1614991
2025-01-08 15:55,587.6134,588.0222,587.3143,587.6533,4644349
2025-01-10 9:30,584.1239,584.1937,582.3492,583.426,1641063
2025-01-10 9:35,583.3961,583.7451,581.7909,582.1398,1110092
2025-01-10 9:40,582.1199,582.8178,581.5915,582.7281,944161
2025-01-10 9:45,582.768,583.1568,580.7142,580.9933,1231652
2025-01-10 9:50,580.9634,581.6114,580.5347,580.764,856758
2025-01-10 9:55,580.7441,581.4121,580.6543,581.2326,880586
2025-01-10 10:00,580.6444,581.2027,578.0422,578.4211,3009566
2025-01-10 10:05,578.4211,578.9694,577.6932,578.0023,1583078
2025-01-10 10:10,578.0023,578.3712,577.4141,577.8129,1238796
2025-01-10 10:15,577.8129,579.1389,577.788,578.6105,1107397
2025-01-10 10:20,578.603,579.8567,578.5706,579.767,1138469
2025-01-10 10:25,579.777,580.2157,579.3184,580.1459,1004378
2025-01-10 10:30,580.1558,580.7441,579.7271,580.2855,1045151
2025-01-10 10:35,580.2954,580.9834,580.0561,580.6942,860058
2025-01-10 10:40,580.6743,580.784,580.0262,580.2356,680698
2025-01-10 10:45,580.2256,581.4807,580.0262,581.0831,747892
2025-01-10 10:50,581.103,581.103,579.3682,579.9066,1000294
2025-01-10 10:55,579.8916,580.1758,579.1788,579.3582,461010
2025-01-10 11:00,579.3582,579.6274,578.4211,578.6005,640744
2025-01-10 11:05,578.5806,578.7899,578.2117,578.656,677680
2025-01-10 11:10,578.6504,578.8199,578.2665,578.3413,622586
2025-01-10 11:15,578.3413,578.7778,578.0123,578.0821,560573
2025-01-10 11:20,578.0871,578.9095,578.0522,578.6703,454244
2025-01-10 11:25,578.6603,578.8996,577.8528,578.122,487691
